id,track_id,title,album_name,album_id,filename,filepath,description,seo_keywords,prompt,tags,cover_prompt,seed,created_at
200,200,Chrome Nitrous,VELOCITY VAMPIRES,34,Chrome Nitrous.wav,music/VELOCITY VAMPIRES/Chrome Nitrous.wav,"Liquid metal flowing through the fuel lines. A cold, mechanical precision beat.",cyberpunk trap|metallic bass|robot music|tech noir beat|futuristic instrumental|coding music|hacker vibe|clean trap|gaming background|sci-fi action|industrial trap|cinematic bass|glitch hop elements|focus music|dark electronic,"145 BPM, D# minor, industrial cyber-trap instrumental, vibe: cold mechanical precision; instruments: metallic snares, laser zaps, growling reese bass, glitch percussion, synthesizer arps; groove: tight, robotic, bouncy; arrangement: [Intro]->[Build]->[Drop]->[Glitch Break]->[Drop]; production notes: transient shaping for punch, metallic reverb tails, gated synths, sterile and clean mix. Perfect for tech reviews or gaming transitions.",Cyber Trap|Industrial,"Single-subject cinematic cutout: Chrome Cyborg Mechanic with exposed gears and hydraulic arms. Pose: Examining a glowing blue energy core with precision tools. Outfit: Oil-stained jumpsuit with holographic overlays. Environment: High-tech garage workshop filled with spare robot parts and hanging cables. Atmosphere: Steam vents, sparks falling. Lighting: Cold cyan clinical light, stark white highlights. Mood: Focused, industrial, gritty.",ALB1_T02_SEED47281,2025-12-22 08:22:47.223+00
202,202,Redline Necromancy,VELOCITY VAMPIRES,34,Redline Necromancy.wav,music/VELOCITY VAMPIRES/Redline Necromancy.wav,Pushing the engine until the pistons scream. The sound of waking the dead with horsepower.,drift phonk|aggressive bass|gym motivation|car edit music|high rpm|cowbell melody|distorted 808|viral reels audio|gaming montage|night drive|instrumental phonk|workout bass|speed music|tokyo drift vibe|dark trap beat,"160 BPM, F minor, aggressive drift phonk instrumental, vibe: chaotic adrenaline rush; instruments: distorted 808 cowbells, saturated sub-bass, crispy trap hats, memphis vocal chops (rhythmic only); groove: fast-paced, driving, energetic; arrangement: [Intro]->[Drop]->[Hook]->[Drop]->[Outro]; production notes: lo-fi tape saturation, heavy limiter, clipping kick drums, stereo width on cowbells. Built for fast-paced car edits.",Drift Phonk|Aggressive,"Single-subject cinematic cutout: Cyber-Undead racer with glowing red eyes and half-skull face. Pose: leaning aggressively out of a car window holding a steering wheel. Outfit: Distressed leather racing jacket with LED piping. Environment: Inside a neon-lit tunnel with blurred speed lines. Atmosphere: Exhaust smoke, motion blur. Lighting: Crimson red rim light, electric blue ambient fill. Mood: Manic, dangerous, high-speed.",ALB1_T01_SEED93821,2025-12-22 08:22:47.223+00
203,203,Tokyo Takedown,VELOCITY VAMPIRES,34,Tokyo Takedown.wav,music/VELOCITY VAMPIRES/Tokyo Takedown.wav,"The police chase is on, but they'll never catch this ghost.",action music|chase scene beat|fast phonk|racing game audio|adrenaline boost|running music|cardio beat|intense instrumental|viral tiktok sound|badass mood|dark synth|trap metal influence|heavy percussion|street racing|underground vibes,"155 BPM, G minor, high-energy phonk/wave hybrid instrumental, vibe: urgent escape; instruments: sweeping saw waves, rapid-fire hi-hats, hard 808 kicks, siren FX, ominous pads; groove: relentless forward momentum; arrangement: [Intro]->[Tension]->[Explosive Drop]->[Bridge]->[Final Drop]; production notes: sidechained pads, cinematic impacts, loud mastering, aggressive EQ boost in highs. Ideal for chase scenes and rapid-cut edits.",Phonk Wave|High Energy,"Single-subject cinematic cutout: Hot Futuristic Assassin woman with a sleek katana. Pose: Crouched on a rooftop edge ready to jump. Outfit: Tight tactical latex bodysuit with neon pink trim. Environment: Rooftop overlooking a sprawling, rainy Neo-Tokyo cityscape at night. Atmosphere: Heavy rain, neon signs reflecting in puddles. Lighting: Neon pink backlight, deep blue shadows. Mood: Lethal, stealthy, dynamic.",ALB1_T03_SEED10293,2025-12-22 08:22:47.223+00
204,204,Turbo Demon,VELOCITY VAMPIRES,34,Turbo Demon.wav,music/VELOCITY VAMPIRES/Turbo Demon.wav,Possessed by speed. A relentless beat for breaking limits.,speed run music|fast workout beat|cardio motivation|high energy trap|festival trap|party music|hype beat|sports highlight audio|competitive gaming|intense focus|electronic trap|hard hitting drums|adrenaline rush|extreme sports audio|energetic instrumental,"150 BPM, A minor, hybrid trap/hardwave instrumental, vibe: relentless energy; instruments: euro-trance supersaws, trap percussion, hardstyle kick influence, vocal chops; groove: driving, uplifting but aggressive; arrangement: [Intro]->[Anthem Build]->[Hard Drop]->[Melodic Break]->[Drop]; production notes: bright mixing, hyped high-end, pumping sidechain, stadium-sized reverb on leads. Great for sports highlights and wins.",Hardwave|Adrenaline,"Single-subject cinematic cutout: Elite Cyborg Soldier. Pose: Sprinting forward with supernatural speed (motion blur on limbs). Outfit: Aerodynamic carbon-fiber suit with jet thrusters on back. Environment: A futuristic race track finish line. Atmosphere: Confetti, holographic cheering crowds in background (blurred). Lighting: Bright stadium floodlights, gold and cyan contrast. Mood: Victorious, fast, unstoppable.",ALB1_T06_SEED66381,2025-12-22 08:22:47.223+00
205,205,CHROME HEARTS,VELVET CIRCUIT,35,CHROME HEARTS.wav,music/VELVET CIRCUIT/CHROME HEARTS.wav,"Cold, mechanical, yet danceable. A robot with a heartbeat.",future bass instrumental|robot pop|electronic dance beat|positive vibe music|festival anthem|summer vlog music|party recap audio|upbeat instrumental|future house|bouncy bass|travel video music|happy trap|energetic pop|viral dance challenge|catchy melody,"128 BPM, C major, future house instrumental, vibe: euphoric energy; instruments: metallic synth chords, vocal chop melody (non-lyrical), bouncy bassline, crisp claps; groove: shuffling and bouncy; arrangement: [Intro]->[Build]->[Drop]->[Vocal Chop]->[Drop]; production notes: bright mixing, sidechain pumping, candy-coated synth textures, very punchy kick. Maximum dopamine.",Future House|Upbeat|Dance,"Single-subject cinematic cutout: Chrome Skeleton Cyborg (Unisex), pose: heart-hands gesture, expression: N/A (skull). Body details: highly polished chrome, diamond-encrusted teeth. Environment: Inside a kaleidoscope of neon lights. Atmosphere: sparkling reflections, light flares. Lighting: Cyan + Magenta. Camera: Fish-eye lens, fun composition. Mood: playful, shiny.",ALB2_T04_SEED12121,2025-12-22 08:22:47.223+00
206,206,DIGITAL POISON,VELVET CIRCUIT,35,DIGITAL POISON.wav,music/VELVET CIRCUIT/DIGITAL POISON.wav,"Toxic, addictive, and sharp. Short stabs and acid basslines.",acid techno|toxic vibe music|aggressive house|rave bass|squelchy bass|303 acid|underground club|trippy techno|fast paced beat|party adrenaline|intense dance|rave visuals audio|industrial techno|viral acid sound|hard dance,"135 BPM, D minor, acid techno instrumental, vibe: toxic energy; instruments: squelching TB-303 acid bass, distorted kick, industrial percussion, laser zaps; groove: relentless and rolling; arrangement: [Intro]->[Acid Build]->[Peak]->[Acid Solo]->[Outro]; production notes: aggressive resonance filters, distortion on the 303, dry punchy drums, minimal atmosphere max rhythm. For peak hour energy.",Acid|Rave|Hard,"Single-subject cinematic cutout: Bio-Hazard Zombie (Undead), pose: raving/dancing, holding a glowing green canister. Body details: hazmat suit shreds, glowing green veins. Environment: An abandoned nuclear reactor control room. Atmosphere: toxic gas, warning lights. Lighting: Toxic Green + Alert Red. Camera: Dutch angle, chaotic. Mood: frantic, toxic.",ALB2_T06_SEED90909,2025-12-22 08:22:47.223+00
208,208,MIDNIGHT RITUAL,VELVET CIRCUIT,35,MIDNIGHT RITUAL.wav,music/VELVET CIRCUIT/MIDNIGHT RITUAL.wav,Hypnotic and repetitive. For getting lost in the rhythm or a trance state.,hypnotic techno|trance vibe|repetitive focus music|dark club beat|afterparty music|techno rumble bass|trippy visual audio|late night vibe|underground rave|berlin style techno|industrial dance|mesmerizing beat|loopable techno|viral rave clip|deep immersion,"130 BPM, G minor, melodic techno instrumental, vibe: hypnotic trance; instruments: rolling arpeggiated bass, ethereal pluck lead, 909 hats, vast reverb spaces; groove: straight 16th note driving feel; arrangement: [Intro]->[Slow Build]->[Main Arp]->[Breakdown]->[Drop]; production notes: sidechained reverb, evolving filter cutoffs, automation heavy, immersive stereo field. For long-form loops.",Techno|Hypnotic|Club,"Single-subject cinematic cutout: Cyber-Goth Sorceress (Woman), pose: casting a spell with glowing geometric shapes, expression: focused trance. Body details: latex outfit, glowing tattoos. Environment: A brutalist concrete club basement. Atmosphere: thick fog, strobe lights. Lighting: Acid Green + Deep Blue. Camera: Silhouette shot with rim lighting. Mood: mystical, intense.",ALB2_T02_SEED59102,2025-12-22 08:22:47.223+00
209,209,SILK & STEEL,VELVET CIRCUIT,35,SILK & STEEL.wav,music/VELVET CIRCUIT/SILK & STEEL.wav,Soft textures meeting hard drums. A contrast of vulnerability and strength.,emotional trap|sad baddie music|moody instrumental|breakup glow up|sentimental beat|soft trap|cloud rap instrumental|aesthetic night|chill drive music|reflection vibe|emotional bass|dreamy trap|cinematic pop|story time background|viral sad vibe,"110 BPM, F# major, dark pop trap instrumental, vibe: bittersweet nostalgia; instruments: reversed piano, lush synth pads, hard-hitting 808s, trap hi-hat rolls; groove: half-time emotional sway; arrangement: [Intro]->[Verse]->[Hook]->[Bridge]->[Hook]; production notes: heavy saturation on 808s but pristine piano, emotional chord progression, wide lush pads. For emotional storytelling.",Moody|Trap|Emotional,"Single-subject cinematic cutout: Damaged Pleasure-Bot, pose: sitting on a velvet couch looking at a broken mirror, expression: melancholic. Body details: cracked faceplate revealing wires, wearing a silk robe. Environment: A messy luxury penthouse suite. Atmosphere: dust motes, morning light beams. Lighting: Soft Pink + Pale Blue. Camera: Eye level, intimate. Mood: vulnerable, broken luxury.",ALB2_T03_SEED88392,2025-12-22 08:22:47.223+00
210,210,VIP ACCESS,VELVET CIRCUIT,35,VIP ACCESS.wav,music/VELVET CIRCUIT/VIP ACCESS.wav,Strutting past the velvet rope. Heavy bass with a glossy top end.,baddie aesthetic music|catwalk beat|confident walk audio|exclusive club vibe|dark bass house|fashion reel music|strut beat|luxury vlog background|influencer music|viral style edit|chic instrumental|glamour beat|deep groove|nightlife audio|trendy sound,"124 BPM, A minor, deep house instrumental, vibe: arrogant luxury; instruments: plucky FM bass, crisp finger snaps, breathy synth pads, minimal tech percussion; groove: swinging and sexy; arrangement: [Intro]->[Bassline]->[Groove]->[Strip-back]->[Groove]; production notes: dry vocals chops, very clean mix, emphasis on sub-bass warmth, glossy high frequencies. Perfect for walking videos.",Runway|Deep House|Fashion,"Single-subject cinematic cutout: High-Fashion Android Model, pose: over-the-shoulder glance, confident strut. Body details: porcelain skin, gold joint seams, wearing haute couture holographic dress. Environment: Infinite mirrored runway. Atmosphere: laser beams, confetti. Lighting: Gold + White neon. Camera: Full body tracking shot, motion blur on background. Mood: untouchable, expensive.",ALB2_T01_SEED22841,2025-12-22 08:22:47.223+00
211,211,CYBER STALKER,VELVET PROTOCOL,36,CYBER STALKER.wav,music/VELVET PROTOCOL/CYBER STALKER.wav,"Uncomfortable, voyeuristic, and edgy. For content that pushes boundaries.",creepy music|horror aesthetic|stalker vibe|unsettling beat|edgy content|alternative fashion|goth trap|witch house|occult vibe|cursed image music|scary cool|distortion|noise music|dark web vibe|mystery,"118 BPM, C# minor, Witch House / Phonk instrumental, vibe: distorted obsession; instruments: saw waves, screaming vocals (fx), dragged drum loops, high pitched sine leads; groove: dragged slow rhythm; arrangement: [Intro]->[Noise Build]->[Drop]->[Scream Loop]->[End]; production notes: lo-fi heavy distortion, eerie atmosphere, unsettling panning. For edgy/goth aesthetics.",Witch House|Dark|Edgy,"Single-subject cinematic cutout: Glitch-ghost entity, pose: standing behind a frosted glass window, expression: n/a (shadow). Outfit: Tattered digital rags. Environment: Abandoned neon subway station. Atmosphere: Flickering lights, digital noise artifacts overlaid. Lighting: Strobe light flickering on/off, cold blue. Camera: Handheld camcorder style, grainy.",ALB3_T06_SEED47281,2025-12-22 08:22:47.223+00
212,212,GOLD BLOOD,VELVET PROTOCOL,36,GOLD BLOOD.wav,music/VELVET PROTOCOL/GOLD BLOOD.wav,Exotic scales meet trap drums. A sound that feels ancient and futuristic at once.,trap beats|egyptian trap|arabic scale trap|exotic music|desert vibe|luxury travel|dubai vlog music|gold aesthetic|belly dance trap|unique instrumental|cultural fusion|mystical beat|snake charmer vibe|hypnotic trap|rich vibe,"130 BPM, Phrygian Dominant (D), Trap instrumental, vibe: ancient royalty; instruments: oud/sitar samples, heavy 808s, rattle snake percussion, flute lead; groove: bouncy syncopated trap; arrangement: [Intro]->[Flute Hook]->[Drop]->[Percussion Break]->[Outro]; production notes: wide stereo image on the flute, dry crisp drums, massive sub. Fits travel/exotic locations.",Trap|Exotic|Gold,"Single-subject cinematic cutout: Cyber-Cleopatra, pose: reclining on a hover-chariot, expression: regal. Outfit: Gold bandages and holographic jewelry. Environment: Futuristic pyramid interior. Atmosphere: Floating hieroglyphs, gold dust. Lighting: Warm gold ambient + cool blue laser accents. Camera: Wide cinematic shot.",ALB3_T05_SEED91023,2025-12-22 08:22:47.223+00
214,214,RED ROOM,VELVET PROTOCOL,36,RED ROOM.wav,music/VELVET PROTOCOL/RED ROOM.wav,A heartbeat rhythm that builds into a frenzy. Tension is the main instrument.,tension music|suspense beat|thriller vibe|intense build up|horror pop|scary sexy|halloween vibe|cosplay music|character edit|dark aesthetic|red lighting|pulse beat|heartbeat rhythm|creepy cool|cinematic dark,"120 BPM, F minor, Cinematic Dark Pop instrumental, vibe: dangerous anticipation; instruments: heartbeat kick drum, cello staccato, breath samples, screeching synth lead; groove: pulsing steady rhythm; arrangement: [Intro]->[Pulse Build]->[Climax]->[Breath Break]->[Outro]; production notes: dynamic range play, silence as an instrument, sudden loud stabs. Great for suspenseful reveals.",Cinematic|Tension|Dark,"Single-subject cinematic cutout: Demonic succubus with neon horns, pose: sitting on a throne, expression: inviting. Outfit: Red latex bodysuit. Environment: Red-lit photography darkroom. Atmosphere: Photos hanging on wires, red safety light glow. Lighting: Monochromatic red, high contrast shadows. Camera: Slightly tilted dutch angle, unsettling.",ALB3_T03_SEED29384,2025-12-22 08:22:47.223+00
216,216,VENOM KISS,VELVET PROTOCOL,36,VENOM KISS.wav,music/VELVET PROTOCOL/VENOM KISS.wav,"Slow, grinding bass with a dangerous edge. Pure confidence in audio form.",bad bitch music|confidence music|slow grind beat|sexy trap|dark pop|walking beat|outfit transition|makeup reveal|glow up music|empowerment vibe|heavy slow bass|siren beat|villainess music|royal vibe|expensive taste,"110 BPM, C minor, Dark Pop / Industrial instrumental, vibe: seductive dominance; instruments: distorted heavy synth bass, snapping fingers, whip crack fx, breathy vocal textures; groove: slow grinding strut; arrangement: [Intro]->[Verse]->[Heavy Chorus]->[Bridge]->[Outro]; production notes: massive bottom end, crisp percussion, intimate atmosphere. Built for slow-mo walking/reveal edits.",Dark Pop|Sexy|Slow,"Single-subject cinematic cutout: Medusa-cyborg with fiber-optic snakes for hair, pose: staring directly into lens, expression: mesmerizing and deadly. Outfit: Scales made of black sequins and leather. Environment: lush velvet VIP lounge. Atmosphere: Purple smoke, dim lighting. Lighting: Soft ring light on face, purple ambient backlight. Camera: Extreme close-up on eyes, hypnotic.",ALB3_T01_SEED11928,2025-12-22 08:22:47.223+00
